OMIM_ID	type	ENSID
142708	gene	ENSG00000189060
142709	gene	ENSG00000124610
142710	gene	ENSG00000187837
142711	gene	ENSG00000184357
142712	gene	ENSG00000187475
142720	gene	ENSG00000203812
142750	gene	ENSG00000270882
142763	gene	ENSG00000164032
142765	gene	ENSG00000087903
142780	gene	ENSG00000203811
142790	gene	ENSG00000019582
142795	gene	
142800	gene	ENSG00000206503
142810	gene	ENSG00000170445
142830	gene/phenotype	ENSG00000234745
142840	gene	ENSG00000204525
142855	gene	ENSG00000204257
142856	gene	ENSG00000242574
142857	gene	ENSG00000196126
142858	gene	ENSG00000223865
142860	gene	ENSG00000204287
142871	gene	ENSG00000204632
142880	gene	ENSG00000231389
142890	gene	
142910	gene/phenotype	ENSG00000113161
142920	gene	
142930	gene	ENSG00000204252
142940	gene	ENSG00000112972
142950	gene	ENSG00000122592
142951	gene	ENSG00000106006
142952	gene	ENSG00000106004
142953	gene	ENSG00000197576
142954	gene	ENSG00000105997
142955	gene	ENSG00000105991
142956	gene	ENSG00000078399
142957	gene	ENSG00000253293
142958	gene	ENSG00000005073
142959	gene	ENSG00000106031
142960	gene	ENSG00000120075
142961	gene	ENSG00000108511
142962	gene	ENSG00000260027
142963	gene	ENSG00000120068
142964	gene	ENSG00000170689
142965	gene	ENSG00000182742
142966	gene	ENSG00000120093
142967	gene	ENSG00000173917
142968	gene	ENSG00000120094
142970	gene	ENSG00000037965
142971	gene	ENSG00000180806
142972	gene	ENSG00000197757
142973	gene	ENSG00000172789
142974	gene	ENSG00000198353
142975	gene	ENSG00000123407
142976	gene	ENSG00000123364
142980	gene	ENSG00000128652
142981	gene	ENSG00000170166
142982	gene	ENSG00000128709
142983	gene	ENSG00000163132
142984	gene	ENSG00000128710
142985	gene	ENSG00000175879
142986	gene	ENSG00000128713
142987	gene	ENSG00000128645
142988	gene	ENSG00000170178
142989	gene	ENSG00000128714
142991	gene	ENSG00000174279
142992	gene	ENSG00000215612
142993	gene	ENSG00000119614
142994	gene	ENSG00000130675
142995	gene	ENSG00000136630
142996	gene	ENSG00000106038
143010	gene	ENSG00000204592
143023	gene	ENSG00000099849
143024	gene	ENSG00000204590
143025	gene	
143030	gene	ENSG00000010278
143040	gene	
143054	gene	ENSG00000010818
143055	gene	ENSG00000129315
143060	gene	
143089	gene	ENSG00000170802
143110	gene	ENSG00000204642
143170	gene	ENSG00000124733
143450	gene	ENSG00000138029
145505	gene	ENSG00000005187
146630	gene	ENSG00000108622
146631	gene	ENSG00000076662
146640	gene	ENSG00000151655
146650	gene	ENSG00000162267
146660	gene	ENSG00000104432
146661	gene	ENSG00000168685
146680	gene	ENSG00000119912
146690	gene	ENSG00000106348
146691	gene	ENSG00000178035
146710	gene	ENSG00000100385
146730	gene	ENSG00000146678
146731	gene	ENSG00000115457
146732	gene	ENSG00000146674
146733	gene	ENSG00000141753
146734	gene	ENSG00000115461
146735	gene	ENSG00000167779
146738	gene	ENSG00000248099
146740	gene	ENSG00000203747
146760	gene	ENSG00000150337
146770	gene	ENSG00000128322
146780	gene	
146790	gene	ENSG00000143226
146880	gene	ENSG00000196735
146900	gene	
146910	gene	
146920	gene	ENSG00000160710
146928	gene	ENSG00000180871
146929	gene	ENSG00000163464
146930	gene	ENSG00000169429
146931	gene	ENSG00000145839
146933	gene	ENSG00000110324
146970	gene	
146980	gene	
147000	gene	
147010	gene	
147020	gene	
147040	gene	ENSG00000119922
147045	gene	ENSG00000186431
147070	gene	
147100	gene	
147110	gene	
147120	gene	
147130	gene	
147138	gene	ENSG00000149534
147139	gene	ENSG00000158869
147140	gene	ENSG00000179639
147141	gene	ENSG00000071564
147150	gene	ENSG00000157601
147170	gene	
147180	gene	
147183	gene	ENSG00000168214
147185	gene	
147200	gene	
147220	gene	
147230	gene	
147240	gene	
147245	gene	ENSG00000007312
147263	gene	ENSG00000151689
147264	gene	ENSG00000204084
147265	gene	ENSG00000150995
147267	gene	ENSG00000096433
147270	gene	ENSG00000055957
147280	gene	ENSG00000197081
147290	gene	ENSG00000122641
147310	gene	ENSG00000169245
147360	gene	ENSG00000163207
147370	gene	ENSG00000140443
147380	gene	ENSG00000123999
147390	gene	ENSG00000163083
147435	gene	ENSG00000131203
147440	gene	ENSG00000017427
147450	gene	ENSG00000142168
147460	gene	ENSG00000112096
147470	gene	ENSG00000167244
147485	gene	ENSG00000197429
147510	gene	
147520	gene	ENSG00000125877
147521	gene	ENSG00000137825
147522	gene	ENSG00000143772
147545	gene/phenotype	ENSG00000169047
147553	gene	ENSG00000177047
147556	gene	ENSG00000091409
147557	gene	ENSG00000132470
147558	gene	ENSG00000115221
147559	gene	ENSG00000139626
147561	gene	ENSG00000082781
147562	gene	ENSG00000188379
147563	gene	ENSG00000029559
147564	gene	ENSG00000236637
147565	gene	ENSG00000147873
147566	gene	ENSG00000120235
147567	gene	ENSG00000214042
147568	gene	ENSG00000120242
147569	gene	ENSG00000159128
147570	gene	ENSG00000111537
147571	gene	ENSG00000187608
147572	gene	ENSG00000126709
147573	gene	
147574	gene	ENSG00000213928
147575	gene	ENSG00000125347
147576	gene	ENSG00000168310
147577	gene	ENSG00000186803
147578	gene	ENSG00000233816
147579	gene	ENSG00000228083
147580	gene	ENSG00000147885
147582	gene	ENSG00000136381
147583	gene	ENSG00000234829
147584	gene	ENSG00000137080
147586	gene	ENSG00000163565
147620	gene	ENSG00000136244
147625	gene	ENSG00000003147
147640	gene	ENSG00000171855
147650	gene	ENSG00000182054
147660	gene	ENSG00000197919
147670	gene	ENSG00000171105
147671	gene	ENSG00000027644
147678	gene	ENSG00000137752
147679	gene	ENSG00000136689
147680	gene	ENSG00000109471
147681	gene	ENSG00000095752
147683	gene	ENSG00000169194
147685	gene	ENSG00000141568
147690	gene	ENSG00000185745
147700	gene	ENSG00000138413
147720	gene	ENSG00000125538
147730	gene	ENSG00000134460
147740	gene	ENSG00000164399
147760	gene	ENSG00000115008
147780	gene	ENSG00000113520
147781	gene	ENSG00000077238
147790	gene	ENSG00000132465
147795	gene	ENSG00000162434
147796	gene	ENSG00000096968
147810	gene	ENSG00000115594
147811	gene	ENSG00000115590
147830	gene	
147840	gene	ENSG00000090339
147850	gene	ENSG00000113525
147851	gene	ENSG00000091181
147870	gene	ENSG00000105989
147880	gene	ENSG00000160712
147890	gene	ENSG00000183486
147892	gene	ENSG00000211452
147910	gene	ENSG00000167748
147935	gene	ENSG00000100665
147940	gene	ENSG00000121351
147960	gene	ENSG00000167751
148020	gene	ENSG00000171345
148021	gene	ENSG00000254997
148022	gene	ENSG00000205869
148030	gene	ENSG00000171346
148040	gene	ENSG00000186081
148041	gene	ENSG00000205420
148042	gene	ENSG00000185479
148043	gene	ENSG00000186442
148059	gene	ENSG00000135480
148060	gene	ENSG00000170421
148065	gene	ENSG00000171401
148066	gene	ENSG00000186847
148067	gene	ENSG00000186832
148069	gene	ENSG00000128422
148070	gene	ENSG00000111057
148080	gene	ENSG00000186395
148180	gene	ENSG00000140285
148750	gene	
148760	gene	ENSG00000138160
149750	gene	ENSG00000167531
150000	gene	ENSG00000134333
150100	gene	ENSG00000111716
150150	gene	ENSG00000166796
150200	gene	ENSG00000136488
150205	gene	ENSG00000167419
150210	gene	ENSG00000012223
150240	gene	ENSG00000091136
150290	gene	ENSG00000135862
150292	gene	ENSG00000058085
150310	gene	ENSG00000196878
150320	gene	ENSG00000101680
150325	gene	ENSG00000172037
150330	gene	ENSG00000160789
150340	gene	ENSG00000113368
150341	gene	ENSG00000176619
150370	gene	ENSG00000168028
150390	gene	ENSG00000049323
150570	gene	ENSG00000100097
150571	gene	ENSG00000100079
151020	gene	
151250	gene	
151290	gene	ENSG00000109956
151300	gene	ENSG00000113441
151310	gene	
151350	gene	ENSG00000133706
151385	gene	ENSG00000159216
151410	gene	ENSG00000186716
151430	gene/phenotype	ENSG00000171791
151440	gene	ENSG00000104903
151441	gene	
151442	gene	ENSG00000117632
151443	gene	ENSG00000113594
151445	gene	ENSG00000104921
151460	gene	ENSG00000081237
151510	gene	ENSG00000140678
151520	gene	ENSG00000062524
151523	gene	ENSG00000104894
151525	gene	ENSG00000143119
151530	gene	ENSG00000166825
151570	gene	ENSG00000111144
151625	gene	
151626	gene	
151627	gene	
151628	gene	
151670	gene	ENSG00000166035
151675	gene	ENSG00000160349
151690	gene	ENSG00000135046
151740	gene	ENSG00000182718
151750	gene	ENSG00000079435
151990	gene	ENSG00000129988
152200	gene/phenotype	ENSG00000198670
152310	gene	ENSG00000003436
152390	gene	ENSG00000012779
152391	gene	ENSG00000108839
152392	gene	ENSG00000161905
152422	gene	
152424	gene	
152425	gene	ENSG00000151726
152427	gene	ENSG00000055118
152445	gene	ENSG00000203782
152690	gene	ENSG00000196419
152760	gene	ENSG00000147437
152780	gene	ENSG00000104826
152790	gene	ENSG00000138039
153240	gene	ENSG00000188404
153243	gene	ENSG00000120949
153245	gene/phenotype	ENSG00000138795
153310	gene	ENSG00000105205
153330	gene	ENSG00000185896
153337	gene	ENSG00000089692
153340	gene	ENSG00000110448
153370	gene	ENSG00000005844
153380	gene	
153390	gene	ENSG00000182866
153420	gene	ENSG00000116815
153430	gene	ENSG00000136167
153432	gene	ENSG00000130592
153435	gene	
153440	gene	ENSG00000226979
153450	gene	ENSG00000090382
153454	gene	ENSG00000083444
153455	gene	ENSG00000113083
153456	gene	ENSG00000129038
153615	gene	ENSG00000042493
153618	gene	ENSG00000260314
153619	gene	ENSG00000131981
153620	gene	ENSG00000240972
153622	gene	ENSG00000038945
153634	gene	ENSG00000129226
154030	gene	ENSG00000065978
154040	gene	ENSG00000204356
154045	gene	ENSG00000105370
154050	gene	ENSG00000135517
154100	gene	ENSG00000146701
154200	gene	ENSG00000014641
154235	gene	ENSG00000111837
154250	gene	ENSG00000065833
154270	gene	ENSG00000082212
154280	gene	
154360	gene	ENSG00000257335
154365	gene	ENSG00000161057
154540	gene	ENSG00000003056
154545	gene	ENSG00000165471
154550	gene	ENSG00000178802
154580	gene	ENSG00000140400
154582	gene	ENSG00000112893
154790	gene	ENSG00000206075
154870	gene	ENSG00000111341
154950	gene	ENSG00000125952
155120	gene	ENSG00000073670
155540	gene	ENSG00000124089
155541	gene	ENSG00000166603
155550	gene	ENSG00000185664
155555	gene	ENSG00000258839
155730	gene	ENSG00000163739
155735	gene	ENSG00000076706
155740	gene	ENSG00000135404
155750	gene	ENSG00000163975
155760	gene	ENSG00000157766
155970	gene	ENSG00000091972
156100	gene	ENSG00000169184
156225	gene	ENSG00000196569
156349	gene	ENSG00000169688
156350	gene	ENSG00000205362
156351	gene	ENSG00000169715
156352	gene	ENSG00000198417
156353	gene	ENSG00000125144
156354	gene	ENSG00000205358
156355	gene	
156356	gene	ENSG00000255986
156357	gene	ENSG00000205364
156358	gene	ENSG00000260549
156359	gene	ENSG00000187193
156360	gene	ENSG00000125148
156490	gene	ENSG00000239672
156491	gene	ENSG00000243678
156535	gene	ENSG00000141644
156540	gene	ENSG00000099810
156560	gene	ENSG00000166986
156565	gene	ENSG00000103152
156569	gene	ENSG00000170430
156570	gene	ENSG00000116984
156790	gene	ENSG00000117122
156845	gene	ENSG00000187098
157129	gene	ENSG00000131711
157130	gene	ENSG00000078018
157132	gene	ENSG00000047849
157140	gene	ENSG00000186868
157145	gene	ENSG00000263639
157147	gene	ENSG00000138823
157655	gene	ENSG00000023228
157660	gene	ENSG00000269900
157680	gene	ENSG00000158402
157970	gene	ENSG00000103035
158070	gene	ENSG00000168003
158105	gene/phenotype	ENSG00000108691
158106	gene	ENSG00000108688
158120	gene	ENSG00000170458
158270	gene	ENSG00000096395
158340	gene	ENSG00000185499
158343	gene	ENSG00000103222
158370	gene	
158371	gene	ENSG00000169894
158372	gene	ENSG00000145113
158373	gene	ENSG00000215182
158374	gene	ENSG00000184956
158375	gene	ENSG00000171195
158378	gene	ENSG00000168575
158380	gene	ENSG00000126860
158381	gene	ENSG00000185862
159350	gene	ENSG00000171444
159405	gene	ENSG00000185697
159430	gene	ENSG00000197971
159440	gene	ENSG00000158887
159460	gene	ENSG00000105695
159465	gene	ENSG00000204655
159530	gene	ENSG00000117400
159540	gene	ENSG00000128342
159552	gene	ENSG00000143384
159553	gene	ENSG00000163563
159555	gene/phenotype	ENSG00000118058
159556	gene	ENSG00000130382
159557	gene	ENSG00000172493
159558	gene	ENSG00000171843
159559	gene	ENSG00000130396
159590	gene	ENSG00000105383
159970	gene	ENSG00000129152
159980	gene	ENSG00000122180
159990	gene	ENSG00000111049
159991	gene	ENSG00000111046
160000	gene	ENSG00000198125
160710	gene	ENSG00000197616
160720	gene	ENSG00000109063
160730	gene	ENSG00000109061
160740	gene	ENSG00000125414
160741	gene	ENSG00000133020
160742	gene	ENSG00000264424
160745	gene	ENSG00000133392
160760	gene	ENSG00000092054
160770	gene	ENSG00000198336
160775	gene	ENSG00000100345
160776	gene	ENSG00000133026
160777	gene	ENSG00000197535
160780	gene	ENSG00000168530
160781	gene	ENSG00000111245
160782	gene	ENSG00000215375
160790	gene	ENSG00000160808
160793	gene	ENSG00000086967
160794	gene	ENSG00000196091
160795	gene	ENSG00000133055
160993	gene	ENSG00000136448
160994	gene	ENSG00000099783
160995	gene	ENSG00000131446
160998	gene	ENSG00000124588
161015	gene	ENSG00000167792
161555	gene	ENSG00000134545
161560	gene	ENSG00000168811
161561	gene	ENSG00000113302
161565	gene	ENSG00000114857
161650	gene	ENSG00000183091
162010	gene	ENSG00000064300
162030	gene	ENSG00000134259
162060	gene	ENSG00000172020
162080	gene	ENSG00000129535
162095	gene	ENSG00000105894
162096	gene	ENSG00000110492
162150	gene	ENSG00000175426
162151	gene	ENSG00000125851
162230	gene	ENSG00000100285
162250	gene	ENSG00000104722
162280	gene	ENSG00000277586
162320	gene	ENSG00000006128
162321	gene	ENSG00000075073
162323	gene	ENSG00000115353
162330	gene	ENSG00000166863
162332	gene	ENSG00000169836
162340	gene	ENSG00000197696
162341	gene	ENSG00000135577
162360	gene	ENSG00000171786
162361	gene	ENSG00000177551
162640	gene	ENSG00000122585
162641	gene	ENSG00000164128
162642	gene	ENSG00000185149
162643	gene	ENSG00000121966
162650	gene	ENSG00000133636
162651	gene	ENSG00000101188
162660	gene	ENSG00000185652
162662	gene	ENSG00000225950
162815	gene	ENSG00000172232
162860	gene	ENSG00000204936
162890	gene	
163260	gene	ENSG00000082641
163729	gene/phenotype	ENSG00000164867
163730	gene	ENSG00000007171
163731	gene	ENSG00000089250
163890	gene	ENSG00000145335
163905	gene	ENSG00000189403
163906	gene	ENSG00000164104
163910	gene	ENSG00000198830
163920	gene	ENSG00000205581
163970	gene	ENSG00000103546
163980	gene	ENSG00000086548
164005	gene	ENSG00000008441
164008	gene	ENSG00000100906
164009	gene	ENSG00000137497
164010	gene	ENSG00000131165
164011	gene	ENSG00000109320
164012	gene	ENSG00000077150
164013	gene	ENSG00000170322
164014	gene	ENSG00000173039
164015	gene	ENSG00000015479
164017	gene	ENSG00000135486
164020	gene	ENSG00000092199
164021	gene	
164031	gene	ENSG00000111641
164035	gene	ENSG00000115053
164040	gene	ENSG00000181163
164050	gene	ENSG00000198805
164060	gene	ENSG00000187109
164160	gene	ENSG00000174697
164175	gene	ENSG00000143190
164176	gene	ENSG00000028277
164177	gene	ENSG00000204531
164320	gene	ENSG00000122136
164340	gene	ENSG00000254550
164342	gene	ENSG00000184166
164343	gene	ENSG00000164330
164345	gene	ENSG00000126861
164350	gene	ENSG00000089127
164360	gene	ENSG00000152234
164690	gene	ENSG00000143322
164720	gene	ENSG00000134954
164730	gene	ENSG00000142208
164731	gene	ENSG00000105221
164740	gene	ENSG00000157557
164755	gene	
164757	gene	ENSG00000157764
164760	gene	ENSG00000132155
164761	gene	ENSG00000165731
164762	gene	ENSG00000167193
164765	gene	ENSG00000085733
164770	gene	ENSG00000182578
164772	gene	ENSG00000125740
164780	gene	ENSG00000157933
164785	gene	ENSG00000135679
164790	gene	ENSG00000213281
164795	gene	ENSG00000122543
164810	gene	ENSG00000170345
164820	gene	ENSG00000125084
164831	gene	ENSG00000168283
164840	gene	ENSG00000134323
164850	gene	ENSG00000116990
164860	gene	ENSG00000105976
164865	gene	
164870	gene	ENSG00000141736
164873	gene	ENSG00000117036
164874	gene	ENSG00000176165
164875	gene	ENSG00000141968
164880	gene	ENSG00000176105
164910	gene	ENSG00000162924
164920	gene	ENSG00000157404
164940	gene	ENSG00000000938
164950	gene	ENSG00000186895
164951	gene	ENSG00000204301
164953	gene	
164958	gene	ENSG00000136999
164960	gene	ENSG00000137193
164975	gene	ENSG00000114251
164980	gene	ENSG00000075388
165020	gene	ENSG00000047936
165040	gene	ENSG00000167461
165060	gene	
165070	gene	ENSG00000102755
165080	gene	ENSG00000157554
165090	gene	ENSG00000126458
165095	gene	ENSG00000099985
165110	gene	
165120	gene	ENSG00000254087
165140	gene	ENSG00000249859
165160	gene	ENSG00000177606
165161	gene	ENSG00000171223
165162	gene	ENSG00000130522
165170	gene	ENSG00000066336
165180	gene	ENSG00000130368
165190	gene	ENSG00000138675
165195	gene	ENSG00000116329
165196	gene	ENSG00000082556
165215	gene	ENSG00000085276
165220	gene	ENSG00000111087
165230	gene	ENSG00000074047
165240	gene	ENSG00000106571
165250	gene	ENSG00000181666
165260	gene	ENSG00000182318
165270	gene	ENSG00000204859
165280	gene	ENSG00000250571
165320	gene	
165330	gene	ENSG00000108379
165340	gene	ENSG00000136603
165360	gene	ENSG00000110395
165370	gene	ENSG00000143878
165380	gene	ENSG00000155366
165390	gene	ENSG00000067560
165640	gene	ENSG00000115758
166490	gene	ENSG00000118785
166945	gene	ENSG00000188554
167040	gene	ENSG00000110048
167050	gene	ENSG00000101405
167055	gene	ENSG00000180914
167405	gene	ENSG00000140479
167409	gene	ENSG00000075891
167410	gene	ENSG00000009709
167411	gene	ENSG00000125813
167413	gene	ENSG00000106331
167414	gene	ENSG00000196092
167415	gene	ENSG00000125618
167416	gene	ENSG00000198807
167420	gene	ENSG00000116132
167770	gene	ENSG00000115386
167771	gene	ENSG00000172023
167780	gene	ENSG00000108849
167790	gene	ENSG00000164266
167805	gene	ENSG00000172016
168360	gene	ENSG00000162374
168440	gene	ENSG00000159335
168450	gene	ENSG00000152266
168461	gene	ENSG00000110092
168468	gene	ENSG00000160801
168470	gene	ENSG00000087494
168730	gene	ENSG00000231887
168790	gene	ENSG00000134551
168810	gene	ENSG00000121335
168820	gene/phenotype	ENSG00000005421
168840	gene	ENSG00000197870
168890	gene	ENSG00000100362
169190	gene	ENSG00000117266
169615	gene	ENSG00000134757
169700	gene	
169720	gene	ENSG00000229183
169730	gene	ENSG00000256713
169740	gene	ENSG00000096088
169800	gene	ENSG00000133313
169900	gene	
170000	gene	
170200	gene	
170250	gene	ENSG00000002549
170260	gene	ENSG00000168394
170261	gene	ENSG00000204267
170270	gene	ENSG00000145730
170280	gene	ENSG00000180644
170285	gene	ENSG00000125450
170290	gene	ENSG00000166819
170710	gene	ENSG00000135406
170715	gene	ENSG00000147588
170993	gene	ENSG00000164751
170995	gene	ENSG00000117528
170998	gene/phenotype	ENSG00000186951
171050	gene	ENSG00000085563
171060	gene	ENSG00000005471
171150	gene	ENSG00000196502
171190	gene	ENSG00000141744
171490	gene	ENSG00000116703
171500	gene	ENSG00000143727
171640	gene	ENSG00000102575
171650	gene	ENSG00000134575
171740	gene	ENSG00000163295
171750	gene	
171760	gene	ENSG00000162551
171790	gene	ENSG00000014257
171800	gene	ENSG00000163283
171810	gene	ENSG00000163286
171820	gene	
171830	gene	
171833	gene	ENSG00000145675
171834	gene	ENSG00000121879
171835	gene	ENSG00000123836
171840	gene	ENSG00000067057
171860	gene	ENSG00000141959
171885	gene	ENSG00000205268
171890	gene	ENSG00000115252
171891	gene	ENSG00000123360
171900	gene	ENSG00000079739
172000	gene	ENSG00000169299
172100	gene	ENSG00000013375
172200	gene	ENSG00000142657
172250	gene	ENSG00000171314
172270	gene	ENSG00000170950
172280	gene	ENSG00000184207
172400	gene	ENSG00000105220
172405	gene	ENSG00000198523
172410	gene	ENSG00000170890
172411	gene	ENSG00000188257
172420	gene	ENSG00000124181
172425	gene/phenotype	ENSG00000100979
